,id,Период,Выручка
1983,216009,препредыдущий_месяц,4591.0
1984,216009,предыдущий_месяц,5029.0
1985,216009,текущий_месяц,5538.6
1986,216010,препредыдущий_месяц,5028.0
1987,216010,текущий_месяц,4581.2
1988,216010,предыдущий_месяц,4719.0
1989,216011,препредыдущий_месяц,4893.0
1990,216011,текущий_месяц,6966.2
1991,216011,предыдущий_месяц,5934.0
1992,216012,текущий_месяц,5951.0
1993,216012,препредыдущий_месяц,4771.0
1994,216012,предыдущий_месяц,5333.5
1995,216013,предыдущий_месяц,5324.5
1996,216013,текущий_месяц,5286.8
1997,216013,препредыдущий_месяц,5518.0
1998,216014,препредыдущий_месяц,5140.0
1999,216014,текущий_месяц,5337.2
2000,216014,предыдущий_месяц,5176.0
2001,216015,препредыдущий_месяц,5492.0
2002,216015,предыдущий_месяц,4466.0
2003,216015,текущий_месяц,3706.8
2004,216016,текущий_месяц,3968.0
2005,216016,препредыдущий_месяц,4958.0
2006,216016,предыдущий_месяц,4358.0
2007,216017,предыдущий_месяц,3841.0
2008,216017,препредыдущий_месяц,4496.0
2009,216017,текущий_месяц,4539.1
2010,216018,предыдущий_месяц,5005.5
2011,216018,текущий_месяц,5625.6
2012,216018,препредыдущий_месяц,4440.0
2013,216019,предыдущий_месяц,3670.0
2014,216019,текущий_месяц,4702.2
2015,216019,препредыдущий_месяц,4711.0
2016,216020,предыдущий_месяц,4693.0
2017,216020,препредыдущий_месяц,4736.0
2018,216020,текущий_месяц,4860.7
2019,216021,препредыдущий_месяц,4660.0
2020,216021,предыдущий_месяц,4143.0
2021,216021,текущий_месяц,4721.5
2022,216022,текущий_месяц,4971.0
2023,216022,предыдущий_месяц,4906.0
2024,216022,препредыдущий_месяц,4981.0
2025,216023,текущий_месяц,4386.3
2026,216023,препредыдущий_месяц,4338.0
2027,216023,предыдущий_месяц,3722.0
2028,216024,текущий_месяц,4311.4
2029,216024,препредыдущий_месяц,5615.0
2030,216024,предыдущий_месяц,4847.0
2031,216025,препредыдущий_месяц,5123.0
2032,216025,предыдущий_месяц,4970.0
2033,216025,текущий_месяц,5232.6
2034,216026,препредыдущий_месяц,5030.0
2035,216026,предыдущий_месяц,4941.5
2036,216026,текущий_месяц,4994.8
2037,216027,текущий_месяц,4728.8
2038,216027,препредыдущий_месяц,5534.0
2039,216027,предыдущий_месяц,5033.0
2040,216028,предыдущий_месяц,4785.5
2041,216028,текущий_месяц,4994.8
2042,216028,препредыдущий_месяц,4694.0
2043,216029,текущий_месяц,4880.9
2044,216029,препредыдущий_месяц,4837.0
2045,216029,предыдущий_месяц,4188.0
2046,216030,предыдущий_месяц,4914.0
2047,216030,текущий_месяц,4711.2
2048,216030,препредыдущий_месяц,5298.0
2049,216031,текущий_месяц,5149.2
2050,216031,предыдущий_месяц,4903.5
2051,216031,препредыдущий_месяц,4770.0
2052,216032,предыдущий_месяц,5651.0
2053,216032,текущий_месяц,5362.4
2054,216032,препредыдущий_месяц,5168.0
2055,216033,текущий_месяц,5088.1
2056,216033,предыдущий_месяц,4403.0
2057,216033,препредыдущий_месяц,5043.0
2058,216034,текущий_месяц,5514.4
2059,216034,предыдущий_месяц,5218.0
2060,216034,препредыдущий_месяц,5026.0
2061,216035,предыдущий_месяц,3615.0
2062,216035,препредыдущий_месяц,4763.0
2063,216035,текущий_месяц,4739.5
2064,216036,препредыдущий_месяц,4592.0
2065,216036,текущий_месяц,4721.5
2066,216036,предыдущий_месяц,4585.0
2067,216037,препредыдущий_месяц,4587.0
2068,216037,текущий_месяц,5120.2
2069,216037,предыдущий_месяц,4803.0
2070,216038,текущий_месяц,5227.7
2071,216038,препредыдущий_месяц,5123.0
2072,216038,предыдущий_месяц,4930.0
2073,216039,препредыдущий_месяц,4451.0
2074,216039,предыдущий_месяц,4988.0
2075,216039,текущий_месяц,5583.4
2076,216040,препредыдущий_месяц,5003.0
2077,216040,предыдущий_месяц,3929.0
2078,216040,текущий_месяц,4989.8
2079,216041,предыдущий_месяц,5277.5
2080,216041,текущий_месяц,5962.6
2081,216041,препредыдущий_месяц,4637.0
2082,216042,предыдущий_месяц,4363.0
2083,216042,препредыдущий_месяц,4433.0
2084,216042,текущий_месяц,4554.1
2085,216043,текущий_месяц,4885.8
2086,216043,предыдущий_месяц,4488.0
2087,216043,препредыдущий_месяц,4797.0
2088,216044,предыдущий_месяц,4885.0
2089,216044,препредыдущий_месяц,4945.0
2090,216044,текущий_месяц,4963.0
2091,216045,препредыдущий_месяц,5109.0
2092,216045,предыдущий_месяц,5152.5
2093,216045,текущий_месяц,5320.2
2094,216046,текущий_месяц,5689.6
2095,216046,препредыдущий_месяц,4840.0
2096,216046,предыдущий_месяц,5225.5
2097,216047,текущий_месяц,6262.0
2098,216047,препредыдущий_месяц,5194.0
2099,216047,предыдущий_месяц,5696.5
2100,216048,текущий_месяц,5700.0
2101,216048,препредыдущий_месяц,5574.0
2102,216048,предыдущий_месяц,5544.0
2103,216049,текущий_месяц,4163.0
2104,216049,препредыдущий_месяц,4971.0
2105,216049,предыдущий_месяц,4468.5
2106,216050,предыдущий_месяц,5556.5
2107,216050,препредыдущий_месяц,5573.0
2108,216050,текущий_месяц,5672.2
2109,216051,текущий_месяц,4264.4
2110,216051,препредыдущий_месяц,4882.0
2111,216051,предыдущий_месяц,4481.5
2112,216052,текущий_месяц,6453.6
2113,216052,препредыдущий_месяц,5408.0
2114,216052,предыдущий_месяц,5898.5
2115,216053,предыдущий_месяц,5145.0
2116,216053,текущий_месяц,5275.0
2117,216053,препредыдущий_месяц,5145.0
2118,216054,препредыдущий_месяц,5012.0
2119,216054,предыдущий_месяц,5964.5
2120,216054,текущий_месяц,6920.0
2121,216055,препредыдущий_месяц,5166.0
2122,216055,текущий_месяц,5294.4
2123,216055,предыдущий_месяц,5154.0
2124,216056,препредыдущий_месяц,5442.0
2125,216056,предыдущий_месяц,4636.5
2126,216056,текущий_месяц,4068.4
2127,216057,предыдущий_месяц,5702.0
2128,216057,препредыдущий_месяц,4730.0
2129,216057,текущий_месяц,4989.6
2130,216058,текущий_месяц,5343.4
2131,216058,препредыдущий_месяц,5289.0
2132,216058,предыдущий_месяц,4722.0
2133,216059,препредыдущий_месяц,4674.0
2134,216059,текущий_месяц,4885.7
2135,216059,предыдущий_месяц,5290.0
2136,216060,препредыдущий_месяц,4792.0
2137,216060,текущий_месяц,4737.2
2138,216060,предыдущий_месяц,4693.0
2139,216061,препредыдущий_месяц,4802.0
2140,216061,предыдущий_месяц,5499.5
2141,216061,текущий_месяц,6234.0
2142,216062,текущий_месяц,6602.6
2143,216062,предыдущий_месяц,5534.0
2144,216062,препредыдущий_месяц,4451.0
2145,216063,предыдущий_месяц,4074.0
2146,216063,текущий_месяц,4555.0
2147,216063,препредыдущий_месяц,4479.0
2148,216064,предыдущий_месяц,5556.0
2149,216064,текущий_месяц,5839.4
2150,216064,препредыдущий_месяц,5379.0
2151,216065,текущий_месяц,6122.2
2152,216065,предыдущий_месяц,5233.0
2153,216065,препредыдущий_месяц,4357.0
2154,216066,предыдущий_месяц,4831.0
2155,216066,текущий_месяц,4825.8
2156,216066,препредыдущий_месяц,4987.0
2157,216067,препредыдущий_месяц,4866.0
2158,216067,предыдущий_месяц,5533.0
2159,216067,текущий_месяц,5084.5
2160,216068,препредыдущий_месяц,5035.0
2161,216068,предыдущий_месяц,5366.0
2162,216068,текущий_месяц,5208.7
2163,216069,текущий_месяц,5570.6
2164,216069,препредыдущий_месяц,4959.0
2165,216069,предыдущий_месяц,5217.0
2166,216070,препредыдущий_месяц,4771.0
2167,216070,текущий_месяц,3481.4
2168,216070,предыдущий_месяц,4010.5
2169,216071,текущий_месяц,5350.2
2170,216071,предыдущий_месяц,4812.0
2171,216071,препредыдущий_месяц,4341.0
2172,216072,препредыдущий_месяц,4408.0
2173,216072,предыдущий_месяц,4616.0
2174,216072,текущий_месяц,4565.3
2175,216073,препредыдущий_месяц,5155.0
2176,216073,предыдущий_месяц,5104.0
2177,216073,текущий_месяц,5189.8
2178,216074,препредыдущий_месяц,5362.0
2179,216074,текущий_месяц,5456.7
2180,216074,предыдущий_месяц,5094.0
2181,216075,текущий_месяц,5011.4
2182,216075,предыдущий_месяц,5137.5
2183,216075,препредыдущий_месяц,5433.0
2184,216076,текущий_месяц,5431.7
2185,216076,препредыдущий_месяц,5363.0
2186,216076,предыдущий_месяц,4900.0
2187,216077,текущий_месяц,6299.2
2188,216077,препредыдущий_месяц,4856.0
2189,216077,предыдущий_месяц,5559.5
2190,216078,препредыдущий_месяц,4859.0
2191,216078,предыдущий_месяц,4542.5
2192,216078,текущий_месяц,4398.2
2193,216079,препредыдущий_месяц,5083.0
2194,216079,предыдущий_месяц,4284.0
2195,216079,текущий_месяц,5106.9
2196,216080,текущий_месяц,5415.2
2197,216080,препредыдущий_месяц,4658.0
2198,216080,предыдущий_месяц,4994.0
2199,216081,препредыдущий_месяц,5122.0
2200,216081,текущий_месяц,4064.8
2201,216081,предыдущий_месяц,4486.0
2202,216082,препредыдущий_месяц,5145.0
2203,216082,предыдущий_месяц,4224.0
2204,216082,текущий_месяц,3555.8
2205,216083,текущий_месяц,7182.2
2206,216083,препредыдущий_месяц,4773.0
2207,216083,предыдущий_месяц,5994.0
2208,216084,текущий_месяц,5074.9
2209,216084,препредыдущий_месяц,4952.0
2210,216084,предыдущий_месяц,4902.0
2211,216085,предыдущий_месяц,5344.5
2212,216085,текущий_месяц,5988.0
2213,216085,препредыдущий_месяц,4752.0
2214,216086,препредыдущий_месяц,4667.0
2215,216086,текущий_месяц,4962.2
2216,216086,предыдущий_месяц,4755.5
2217,216087,предыдущий_месяц,5140.0
2218,216087,текущий_месяц,5084.1
2219,216087,препредыдущий_месяц,4926.0
2220,216088,предыдущий_месяц,5137.5
2221,216088,текущий_месяц,5183.0
2222,216088,препредыдущий_месяц,5235.0
2223,216089,предыдущий_месяц,5437.0
2224,216089,препредыдущий_месяц,4953.0
2225,216089,текущий_месяц,5986.9
2226,216090,препредыдущий_месяц,5320.0
2227,216090,предыдущий_месяц,5359.0
2228,216090,текущий_месяц,5522.8
2229,216091,препредыдущий_месяц,4534.0
2230,216091,предыдущий_месяц,5299.0
2231,216091,текущий_месяц,6092.0
2232,216092,препредыдущий_месяц,4678.0
2233,216092,текущий_месяц,5771.2
2234,216092,предыдущий_месяц,5194.0
2235,216093,препредыдущий_месяц,4466.0
2236,216093,текущий_месяц,4597.2
2237,216093,предыдущий_месяц,4475.0
2238,216094,предыдущий_месяц,3413.0
2239,216094,препредыдущий_месяц,4590.0
2240,216094,текущий_месяц,4563.5
2241,216095,предыдущий_месяц,4917.0
2242,216095,текущий_месяц,5031.4
2243,216095,препредыдущий_месяц,4935.0
2244,216096,текущий_месяц,5865.8
2245,216096,препредыдущий_месяц,4543.0
2246,216096,предыдущий_месяц,5182.0
2247,216097,текущий_месяц,6249.2
2248,216097,предыдущий_месяц,5353.5
2249,216097,препредыдущий_месяц,4470.0
2250,216098,предыдущий_месяц,3848.5
2251,216098,текущий_месяц,3402.6
2252,216098,препредыдущий_месяц,4513.0
2253,216099,предыдущий_месяц,5420.0
2254,216099,препредыдущий_месяц,5261.0
2255,216099,текущий_месяц,5412.2
2256,216100,препредыдущий_месяц,4985.0
2257,216100,предыдущий_месяц,5409.0
2258,216100,текущий_месяц,5171.1
2259,216101,текущий_месяц,4975.7
2260,216101,препредыдущий_месяц,4961.0
2261,216101,предыдущий_месяц,4093.0
2262,216102,текущий_месяц,4154.0
2263,216102,препредыдущий_месяц,5046.0
2264,216102,предыдущий_месяц,4498.5
2265,216103,препредыдущий_месяц,4942.0
2266,216103,текущий_месяц,7410.0
2267,216103,предыдущий_месяц,6194.5
2268,216104,текущий_месяц,4107.8
2269,216104,предыдущий_месяц,4626.5
2270,216104,препредыдущий_месяц,5375.0
2271,216105,текущий_месяц,6270.0
2272,216105,предыдущий_месяц,5496.5
2273,216105,препредыдущий_месяц,4754.0
2274,216106,предыдущий_месяц,3865.0
2275,216106,текущий_месяц,4739.9
2276,216106,препредыдущий_месяц,4454.0
2277,216107,предыдущий_месяц,3619.0
2278,216107,текущий_месяц,4556.3
2279,216107,препредыдущий_месяц,4550.0
2280,216108,текущий_месяц,3956.0
2281,216108,предыдущий_месяц,4333.0
2282,216108,препредыдущий_месяц,4918.0
2283,216109,предыдущий_месяц,5304.0
2284,216109,текущий_месяц,5543.2
2285,216109,препредыдущий_месяц,5178.0
2286,216110,препредыдущий_месяц,4489.0
2287,216110,предыдущий_месяц,4729.0
2288,216110,текущий_месяц,4651.0
2289,216111,препредыдущий_месяц,4809.0
2290,216111,текущий_месяц,4880.9
2291,216111,предыдущий_месяц,4370.0
2292,216112,текущий_месяц,5339.6
2293,216112,препредыдущий_месяц,5428.0
2294,216112,предыдущий_месяц,5311.0
2295,216113,текущий_месяц,5344.6
2296,216113,предыдущий_месяц,4828.5
2297,216113,препредыдущий_месяц,4383.0
2298,216114,препредыдущий_месяц,5067.0
2299,216114,текущий_месяц,3979.0
2300,216114,предыдущий_месяц,4414.5
2301,216115,предыдущий_месяц,4802.5
2302,216115,препредыдущий_месяц,4543.0
2303,216115,текущий_месяц,5157.4
2304,216116,текущий_месяц,5067.8
2305,216116,предыдущий_месяц,5138.0
2306,216116,препредыдущий_месяц,4907.0
2307,216117,препредыдущий_месяц,4603.0
2308,216117,предыдущий_месяц,4391.5
2309,216117,текущий_месяц,4338.2
2310,216118,предыдущий_месяц,3111.0
2311,216118,текущий_месяц,4412.3
2312,216118,препредыдущий_месяц,4462.0
2313,216119,предыдущий_месяц,5004.0
2314,216119,текущий_месяц,5004.0
2315,216119,препредыдущий_месяц,5154.0
2316,216120,текущий_месяц,6115.8
2317,216120,препредыдущий_месяц,4429.0
2318,216120,предыдущий_месяц,5263.0
2319,216121,текущий_месяц,5449.8
2320,216121,препредыдущий_месяц,5219.0
2321,216121,предыдущий_месяц,5273.0
2322,216122,текущий_месяц,4681.4
2323,216122,предыдущий_месяц,4593.0
2324,216122,препредыдущий_месяц,4545.0
2325,216123,предыдущий_месяц,4426.0
2326,216123,препредыдущий_месяц,4579.0
2327,216123,текущий_месяц,4423.4
2328,216124,текущий_месяц,4929.4
2329,216124,предыдущий_месяц,4990.5
2330,216124,препредыдущий_месяц,5211.0
2331,216125,препредыдущий_месяц,5235.0
2332,216125,текущий_месяц,5594.6
2333,216125,предыдущий_месяц,5358.0
2334,216126,препредыдущий_месяц,5279.0
2335,216126,текущий_месяц,5528.6
2336,216126,предыдущий_месяц,6176.0
2337,216127,препредыдущий_месяц,4833.0
2338,216127,текущий_месяц,6097.0
2339,216127,предыдущий_месяц,5440.5
2340,216128,препредыдущий_месяц,5125.0
2341,216128,предыдущий_месяц,4936.0
2342,216128,текущий_месяц,4902.2
2343,216129,предыдущий_месяц,4529.5
2344,216129,текущий_месяц,4091.4
2345,216129,препредыдущий_месяц,5185.0
2346,216130,предыдущий_месяц,5256.0
2347,216130,текущий_месяц,5284.6
2348,216130,препредыдущий_месяц,5139.0
2349,216131,предыдущий_месяц,5169.0
2350,216131,препредыдущий_месяц,5464.0
2351,216131,текущий_месяц,5555.1
2352,216132,препредыдущий_месяц,4624.0
2353,216132,текущий_месяц,5064.8
2354,216132,предыдущий_месяц,4790.5
2355,216133,препредыдущий_месяц,4468.0
2356,216133,текущий_месяц,6306.0
2357,216133,предыдущий_месяц,5383.0
2358,216134,препредыдущий_месяц,4590.0
2359,216134,текущий_месяц,5347.2
2360,216134,предыдущий_месяц,4926.0
2361,216135,предыдущий_месяц,6039.5
2362,216135,препредыдущий_месяц,5357.0
2363,216135,текущий_месяц,6761.0
2364,216136,предыдущий_месяц,4608.5
2365,216136,текущий_месяц,4404.4
2366,216136,препредыдущий_месяц,4994.0
2367,216137,предыдущий_месяц,5569.0
2368,216137,текущий_месяц,6252.8
2369,216137,препредыдущий_месяц,4930.0
2370,216138,предыдущий_месяц,5155.5
2371,216138,препредыдущий_месяц,5202.0
2372,216138,текущий_месяц,5245.2
2373,216139,предыдущий_месяц,5063.0
2374,216139,текущий_месяц,5190.4
2375,216139,препредыдущий_месяц,5060.0
2376,216140,препредыдущий_месяц,4688.0
2377,216140,предыдущий_месяц,5220.5
2378,216140,текущий_месяц,5812.0
2379,216141,препредыдущий_месяц,4885.0
2380,216141,предыдущий_месяц,5660.5
2381,216141,текущий_месяц,6462.6
2382,216142,предыдущий_месяц,4659.0
2383,216142,текущий_месяц,4516.0
2384,216142,препредыдущий_месяц,4974.0
2385,216143,препредыдущий_месяц,5277.0
2386,216143,текущий_месяц,5413.5
2387,216143,предыдущий_месяц,5329.0
2388,216144,текущий_месяц,7547.8
2389,216144,предыдущий_месяц,6337.5
2390,216144,препредыдущий_месяц,5091.0
2391,216145,текущий_месяц,5644.5
2392,216145,препредыдущий_месяц,5456.0
2393,216145,предыдущий_месяц,5898.0
2394,216146,текущий_месяц,5268.4
2395,216146,предыдущий_месяц,5492.0
2396,216146,препредыдущий_месяц,5084.0
2397,216147,предыдущий_месяц,5315.0
2398,216147,текущий_месяц,5913.0
2399,216147,препредыдущий_месяц,4775.0
2400,216148,текущий_месяц,7075.2
2401,216148,препредыдущий_месяц,4568.0
2402,216148,предыдущий_месяц,5841.5
2403,216149,текущий_месяц,5946.8
2404,216149,предыдущий_месяц,5354.0
2405,216149,препредыдущий_месяц,4820.0
2406,216150,предыдущий_месяц,5789.0
2407,216150,текущий_месяц,6621.0
2408,216150,препредыдущий_месяц,4979.0
2409,216151,текущий_месяц,5437.0
2410,216151,препредыдущий_месяц,5241.0
2411,216151,предыдущий_месяц,5736.0
2412,216152,предыдущий_месяц,5053.0
2413,216152,препредыдущий_месяц,5185.0
2414,216152,текущий_месяц,5068.6
2415,216153,предыдущий_месяц,5365.0
2416,216153,текущий_месяц,5349.4
2417,216153,препредыдущий_месяц,5533.0
2418,216154,препредыдущий_месяц,5247.0
2419,216154,текущий_месяц,7082.2
2420,216154,предыдущий_месяц,6160.5
2421,216155,текущий_месяц,5969.2
2422,216155,предыдущий_месяц,5496.0
2423,216155,препредыдущий_месяц,5100.0
2424,216156,препредыдущий_месяц,4552.0
2425,216156,предыдущий_месяц,3364.0
2426,216156,текущий_месяц,4523.6
2427,216157,предыдущий_месяц,5646.5
2428,216157,текущий_месяц,6609.8
2429,216157,препредыдущий_месяц,4685.0
2430,216158,препредыдущий_месяц,5407.0
2431,216158,текущий_месяц,5422.2
2432,216158,предыдущий_месяц,4546.0
2433,216159,препредыдущий_месяц,5368.0
2434,216159,текущий_месяц,4504.0
2435,216159,предыдущий_месяц,4835.5
2436,216160,препредыдущий_месяц,5194.0
2437,216160,текущий_месяц,6449.6
2438,216160,предыдущий_месяц,5797.0
2439,216161,препредыдущий_месяц,4912.0
2440,216161,текущий_месяц,3289.2
2441,216161,предыдущий_месяц,3973.0
2442,216162,текущий_месяц,5385.6
2443,216162,препредыдущий_месяц,5255.0
2444,216162,предыдущий_месяц,5259.5
2445,216163,препредыдущий_месяц,4709.0
2446,216163,предыдущий_месяц,5277.5
2447,216163,текущий_месяц,5900.2
2448,216164,предыдущий_месяц,4598.0
2449,216164,текущий_месяц,4984.1
2450,216164,препредыдущий_месяц,4893.0
2451,216165,предыдущий_месяц,5188.0
2452,216165,текущий_месяц,5383.0
2453,216165,препредыдущий_месяц,5113.0
2454,216166,предыдущий_месяц,5041.0
2455,216166,текущий_месяц,5316.6
2456,216166,препредыдущий_месяц,4873.0
2457,216167,предыдущий_месяц,5132.5
2458,216167,препредыдущий_месяц,4555.0
2459,216167,текущий_месяц,5763.0
2460,216168,текущий_месяц,4949.1
2461,216168,препредыдущий_месяц,4707.0
2462,216168,предыдущий_месяц,5551.0
2463,216169,текущий_месяц,4818.2
2464,216169,препредыдущий_месяц,5237.0
2465,216169,предыдущий_месяц,4943.0
2466,216170,препредыдущий_месяц,4968.0
2467,216170,текущий_месяц,5086.8
2468,216170,предыдущий_месяц,4884.0
2469,216171,препредыдущий_месяц,4906.0
2470,216171,текущий_месяц,5285.2
2471,216171,предыдущий_месяц,5039.5
2472,216172,предыдущий_месяц,4381.0
2473,216172,текущий_месяц,5031.0
2474,216172,препредыдущий_месяц,4981.0
2475,216173,предыдущий_месяц,4554.0
2476,216173,текущий_месяц,4632.0
2477,216173,препредыдущий_месяц,4494.0
2478,216174,предыдущий_месяц,5225.0
2479,216174,текущий_месяц,5040.4
2480,216174,препредыдущий_месяц,5588.0
2481,216175,препредыдущий_месяц,4612.0
2482,216175,предыдущий_месяц,4984.0
2483,216175,текущий_месяц,5436.4
2484,216176,предыдущий_месяц,3558.0
2485,216176,текущий_месяц,2952.2
2486,216176,препредыдущий_месяц,4407.0
2487,216177,препредыдущий_месяц,5132.0
2488,216177,предыдущий_месяц,4667.0
2489,216177,текущий_месяц,4394.0
2490,216178,препредыдущий_месяц,5010.0
2491,216178,текущий_месяц,5213.6
2492,216178,предыдущий_месяц,5562.0
2493,216179,текущий_месяц,4999.0
2494,216179,препредыдущий_месяц,5387.0
2495,216179,предыдущий_месяц,5109.5
2496,216180,текущий_месяц,6649.8
2497,216180,препредыдущий_месяц,4655.0
2498,216180,предыдущий_месяц,5654.0
2499,216181,текущий_месяц,5460.2
2500,216181,препредыдущий_месяц,5213.0
2501,216181,предыдущий_месяц,6092.0
2502,216182,предыдущий_месяц,5627.0
2503,216182,препредыдущий_месяц,5045.0
2504,216182,текущий_месяц,6261.4
2505,216183,предыдущий_месяц,5421.0
2506,216183,текущий_месяц,5514.6
2507,216183,препредыдущий_месяц,5463.0
2508,216184,предыдущий_месяц,4520.0
2509,216184,текущий_месяц,4845.0
2510,216184,препредыдущий_месяц,4542.0
2511,216185,текущий_месяц,5806.0
2512,216185,предыдущий_месяц,5474.5
2513,216185,препредыдущий_месяц,5242.0
2514,216186,предыдущий_месяц,3872.0
2515,216186,препредыдущий_месяц,4697.0
2516,216186,текущий_месяц,3287.0
2517,216187,предыдущий_месяц,4952.0
2518,216187,текущий_месяц,5332.9
2519,216187,препредыдущий_месяц,5241.0
2520,216188,препредыдущий_месяц,5428.0
2521,216188,предыдущий_месяц,5170.0
2522,216188,текущий_месяц,5076.4
2523,216189,препредыдущий_месяц,4796.0
2524,216189,текущий_месяц,4889.6
2525,216189,предыдущий_месяц,4776.5
2526,216190,предыдущий_месяц,4552.0
2527,216190,текущий_месяц,4138.6
2528,216190,препредыдущий_месяц,5179.0
2529,216191,препредыдущий_месяц,4970.0
2530,216191,предыдущий_месяц,5666.0
2531,216191,текущий_месяц,6399.2
2532,216192,предыдущий_месяц,5387.5
2533,216192,текущий_месяц,6244.2
2534,216192,препредыдущий_месяц,4549.0
2535,216193,текущий_месяц,5258.0
2536,216193,препредыдущий_месяц,5080.0
2537,216193,предыдущий_месяц,5440.0
2538,216194,препредыдущий_месяц,5110.0
2539,216194,предыдущий_месяц,4953.0
2540,216194,текущий_месяц,4946.5
2541,216195,препредыдущий_месяц,5392.0
2542,216195,предыдущий_месяц,5113.0
2543,216195,текущий_месяц,5001.2
2544,216196,текущий_месяц,5113.3
2545,216196,предыдущий_месяц,5268.0
2546,216196,препредыдущий_месяц,4940.0
2547,216197,текущий_месяц,5260.2
2548,216197,препредыдущий_месяц,5511.0
2549,216197,предыдущий_месяц,5307.0
2550,216198,текущий_месяц,7054.2
2551,216198,предыдущий_месяц,6113.0
2552,216198,препредыдущий_месяц,5177.0
2553,216199,препредыдущий_месяц,5323.0
2554,216199,предыдущий_месяц,5479.0
2555,216199,текущий_месяц,5744.2
2556,216200,предыдущий_месяц,5585.5
2557,216200,препредыдущий_месяц,4417.0
2558,216200,текущий_месяц,6728.2
2559,216201,препредыдущий_месяц,4489.0
2560,216201,текущий_месяц,5033.4
2561,216201,предыдущий_месяц,4711.0
2562,216202,текущий_месяц,4475.2
2563,216202,предыдущий_месяц,3313.0
2564,216202,препредыдущий_месяц,4504.0
2565,216203,препредыдущий_месяц,4519.0
2566,216203,предыдущий_месяц,4444.0
2567,216203,текущий_месяц,4639.0
2568,216204,препредыдущий_месяц,4711.0
2569,216204,текущий_месяц,4777.4
2570,216204,предыдущий_месяц,4234.0
2571,216205,предыдущий_месяц,6147.0
2572,216205,текущий_месяц,6924.4
2573,216205,препредыдущий_месяц,5400.0
2574,216206,препредыдущий_месяц,4881.0
2575,216206,предыдущий_месяц,5902.5
2576,216206,текущий_месяц,6917.8
2577,216207,препредыдущий_месяц,4788.0
2578,216207,предыдущий_месяц,4494.0
2579,216207,текущий_месяц,4369.2
2580,216208,препредыдущий_месяц,5397.0
2581,216208,предыдущий_месяц,5145.0
2582,216208,текущий_месяц,5056.6
2583,216209,предыдущий_месяц,3815.0
2584,216209,текущий_месяц,4903.1
2585,216209,препредыдущий_месяц,4920.0
2586,216210,препредыдущий_месяц,5129.0
2587,216210,предыдущий_месяц,4491.5
2588,216210,текущий_месяц,4069.0
2589,216211,препредыдущий_месяц,5083.0
2590,216211,предыдущий_месяц,5782.0
2591,216211,текущий_месяц,6517.8
2592,216212,препредыдущий_месяц,4831.0
2593,216212,предыдущий_месяц,4381.0
2594,216212,текущий_месяц,4901.0
2595,216213,текущий_месяц,5494.2
2596,216213,препредыдущий_месяц,4835.0
2597,216213,предыдущий_месяц,5118.5
2598,216214,препредыдущий_месяц,5113.0
2599,216214,предыдущий_месяц,4789.0
2600,216214,текущий_месяц,4638.2
2601,216215,предыдущий_месяц,4788.5
2602,216215,препредыдущий_месяц,4850.0
2603,216215,текущий_месяц,4865.2
2604,216216,препредыдущий_месяц,5092.0
2605,216216,предыдущий_месяц,5956.0
2606,216216,текущий_месяц,6834.8
2607,216217,предыдущий_месяц,4091.0
2608,216217,текущий_месяц,3690.6
2609,216217,препредыдущий_месяц,4703.0
2610,216218,текущий_месяц,5561.8
2611,216218,препредыдущий_месяц,5317.0
2612,216218,предыдущий_месяц,5378.5
2613,216219,текущий_месяц,4968.4
2614,216219,предыдущий_месяц,5198.5
2615,216219,препредыдущий_месяц,5614.0
2616,216220,предыдущий_месяц,4709.0
2617,216220,препредыдущий_месяц,4427.0
2618,216220,текущий_месяц,5083.4
2619,216221,препредыдущий_месяц,4384.0
2620,216221,предыдущий_месяц,5884.0
2621,216221,текущий_месяц,7314.0
2622,216222,препредыдущий_месяц,4369.0
2623,216222,предыдущий_месяц,3597.0
2624,216222,текущий_месяц,4396.5
2625,216223,предыдущий_месяц,6024.0
2626,216223,текущий_месяц,6775.4
2627,216223,препредыдущий_месяц,5307.0
2628,216224,текущий_месяц,4152.2
2629,216224,препредыдущий_месяц,4683.0
2630,216224,предыдущий_месяц,4329.0
2631,216225,препредыдущий_месяц,5475.0
2632,216225,текущий_месяц,5658.2
2633,216225,предыдущий_месяц,5874.0
2634,216226,текущий_месяц,5457.4
2635,216226,препредыдущий_месяц,4409.0
2636,216226,предыдущий_месяц,4901.0
2637,216227,предыдущий_месяц,5102.0
2638,216227,текущий_месяц,4912.2
2639,216227,препредыдущий_месяц,5471.0
2640,216228,предыдущий_месяц,4919.5
2641,216228,препредыдущий_месяц,5638.0
2642,216228,текущий_месяц,4426.8
2643,216229,текущий_месяц,4724.7
2644,216229,предыдущий_месяц,4011.0
2645,216229,препредыдущий_месяц,4684.0
2646,216230,предыдущий_месяц,5246.0
2647,216230,препредыдущий_месяц,4868.0
2648,216230,текущий_месяц,5703.6
2649,216231,предыдущий_месяц,4904.0
2650,216231,препредыдущий_месяц,4821.0
2651,216231,текущий_месяц,4800.0
2652,216232,предыдущий_месяц,4071.5
2653,216232,препредыдущий_месяц,4592.0
2654,216232,текущий_месяц,3750.4
2655,216233,препредыдущий_месяц,4553.0
2656,216233,текущий_месяц,4257.4
2657,216233,предыдущий_месяц,4325.0
2658,216234,предыдущий_месяц,3954.0
